gene,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YKL204W,-555.18,-556.39,-561.4,-557.28,-553.16,-561.4,-557.28,-553.16,-556.88,-556.73,-556.73,-557.5,-551.56,-556.39,-557.7,-553.16,-557.28,-557.28,-554.61,-554.61,-553.16,-556.03
YKL210W,-1036.99,-1035.26,-1026.9,-1028.87,-1026.94,-1026.91,-1030.02,-1026.94,-1035.17,-1041.4,-1041.4,-1034.07,-1037.26,-1035.17,-1026.59,-1026.94,-1026.94,-1026.94,-1039.16,-1039.16,-1026.94,-1034.35
YKL211C,-552.62,-551.15,-552.62,-552.62,-552.62,-552.62,-552.62,-552.62,-551.15,-554.19,-554.19,-549.1,-548.92,-551.15,-550.62,-552.62,-552.62,-552.62,-544.58,-544.58,-552.62,-548.78
YKL212W,-721.89,-722.05,-721.76,-723.38,-721.76,-721.76,-721.76,-721.76,-719.31,-720.63,-721.1,-719.56,-719.72,-719.31,-719.58,-721.76,-721.76,-721.76,-719.38,-719.36,-721.76,-718.67
YKL213C,-714.9,-713.42,-714.87,-714.87,-714.87,-714.87,-714.87,-714.87,-711.87,-710.93,-710.93,-712.07,-712.2,-713.44,-711.21,-714.87,-714.87,-714.87,-711.95,-711.95,-714.87,-709.47
YKL215C,-1319.85,-1324.06,-1322.42,-1320.58,-1320.58,-1319.51,-1320.58,-1320.58,-1317.97,-1308.17,-1308.17,-1314.28,-1309.2,-1315.53,-1317.07,-1320.58,-1316.37,-1316.37,-1311.16,-1311.16,-1320.58,-1317.61
YKR001C,-677.59,-677.59,-678.46,-677.59,-677.59,-677.59,-678.46,-677.59,-675.49,-678.99,-678.99,-675.63,-678.46,-677.96,-675.49,-677.59,-677.59,-677.59,-676.88,-676.88,-677.59,-675.95
YKR008W,-515.15,-515.12,-515.15,-516.37,-515.18,-516.19,-516.37,-515.18,-514.5,-511.96,-511.96,-515.36,-515.12,-512.55,-514.5,-515.18,-518.12,-518.12,-513.28,-513.28,-515.18,-512.34
YKR016W,-494.97,-491.07,-494.42,-492.49,-494.14,-496.33,-494.14,-494.14,-490.2,-490.09,-490.09,-493.84,-494.26,-493.1,-490.2,-494.14,-494.14,-494.14,-493.53,-493.53,-494.14,-495.92
YKR018C,-769.55,-775.24,-772.3,-771.94,-771.94,-772.74,-771.94,-771.94,-777.09,-773.86,-773.86,-771.2,-771.93,-771.56,-777.09,-771.94,-772.3,-772.3,-777.52,-777.52,-771.94,-769.42
YKR039W,-715.85,-716.2,-717.26,-712.65,-714.85,-714.09,-712.65,-714.09,-714.73,-717.97,-717.97,-717.13,-721.78,-707.63,-714.73,-714.09,-714.09,-714.09,-718.47,-718.47,-714.09,-718.82
YKR048C,-506.65,-504.87,-508.87,-504.93,-506.65,-506.65,-506.74,-506.65,-502.7,-507.36,-503.88,-504.16,-500.19,-506.12,-504.29,-504.93,-506.65,-504.93,-510.9,-510.9,-504.93,-502.81
YKR058W,-585.43,-585.43,-579.77,-579.77,-579.77,-579.77,-579.77,-579.77,-582.24,-579.1,-579.1,-579.79,-580.79,-580.79,-582.24,-579.77,-579.77,-579.77,-579.24,-579.38,-579.77,-578.26
YKR067W,-738.41,-740.13,-740.36,-740.52,-739.59,-739.33,-740.52,-739.59,-742.6,-743.76,-744.01,-743.2,-737.05,-739.28,-742.6,-739.59,-739.84,-739.59,-744.99,-744.99,-739.59,-740.52
YKR082W,-1014.99,-1020.03,-1021.04,-1021.04,-1021.04,-1021.04,-1020.16,-1021.04,-1019.6,-1017.15,-1017.15,-1018.24,-1017.58,-1014.99,-1019.6,-1021.04,-1021.04,-1021.04,-1020.26,-1020.26,-1021.04,-1019.93
YKR084C,-602.65,-601.86,-602.18,-602.18,-602.18,-602.59,-602.18,-602.18,-604.89,-602.97,-602.97,-602.54,-602.69,-601.64,-604.89,-602.18,-602.18,-602.18,-601.44,-601.44,-602.18,-604.47
YLL001W,-739.43,-738.07,-740.22,-738.07,-736.69,-738.87,-738.87,-736.69,-735.13,-740.16,-740.16,-741.4,-740.4,-742.94,-738.87,-736.69,-738.87,-736.69,-737.82,-737.82,-736.69,-739.26
YLL005C,-715.6,-715.42,-714.13,-712.42,-713.53,-715.19,-715.6,-712.29,-713.85,-714.08,-714.08,-714.08,-718.34,-718.67,-713.29,-713.53,-714.46,-713.53,-715.66,-717.92,-713.53,-716.5
YLL008W,-725.31,-729.52,-725.85,-724.96,-728.1,-728.97,-725.85,-725.31,-728.46,-725.09,-725.09,-722.33,-721.0,-724.02,-723.75,-728.1,-724.85,-725.31,-718.16,-718.16,-725.31,-726.16
YLL011W,-494.0,-492.93,-491.77,-491.76,-493.31,-491.76,-491.76,-493.31,-495.65,-494.09,-494.09,-492.15,-492.01,-493.84,-491.76,-493.31,-491.21,-493.31,-493.6,-493.6,-493.31,-491.76
YLL018C,-617.46,-616.0,-617.56,-617.56,-617.56,-617.56,-617.56,-617.56,-609.45,-616.06,-616.06,-615.53,-612.62,-613.75,-617.35,-617.56,-617.56,-617.56,-614.29,-614.29,-617.56,-619.59
YLL021W,-1348.89,-1355.05,-1354.11,-1356.62,-1352.16,-1357.46,-1350.89,-1356.37,-1354.93,-1346.93,-1352.38,-1353.05,-1351.59,-1361.92,-1357.46,-1352.16,-1350.16,-1352.16,-1360.25,-1358.67,-1352.16,-1361.97
YLL024C,-670.72,-681.19,-665.93,-674.07,-673.47,-671.13,-677.16,-674.78,-678.84,-687.23,-680.53,-674.59,-680.83,-675.64,-671.42,-669.61,-663.28,-671.85,-673.72,-676.22,-669.88,-673.77
YLL026W,-886.22,-881.81,-885.89,-883.47,-886.22,-886.22,-888.65,-886.22,-884.77,-892.89,-892.89,-881.95,-893.77,-887.56,-886.22,-886.22,-886.22,-886.22,-893.13,-893.13,-886.22,-884.21
YLL029W,-809.27,-809.61,-809.27,-809.27,-809.07,-809.27,-811.01,-809.07,-800.54,-809.15,-809.15,-806.14,-805.3,-805.07,-809.27,-809.07,-809.27,-809.07,-803.12,-803.12,-809.07,-804.81
YLL034C,-813.59,-813.36,-816.85,-816.44,-816.44,-817.28,-811.85,-816.44,-808.98,-811.99,-811.99,-820.49,-805.15,-809.04,-811.85,-816.44,-814.62,-816.44,-809.92,-809.92,-816.44,-814.91
YLL036C,-476.53,-462.81,-476.53,-476.63,-479.02,-474.39,-476.53,-479.02,-466.01,-471.73,-471.73,-467.93,-466.2,-466.34,-474.39,-479.02,-476.63,-479.02,-464.22,-464.22,-479.02,-468.64
YLL040C,-2935.99,-2941.78,-2938.38,-2934.03,-2934.03,-2934.03,-2933.2,-2934.03,-2940.26,-2932.17,-2932.17,-2934.63,-2932.45,-2943.96,-2932.96,-2934.03,-2933.73,-2934.03,-2936.13,-2936.13,-2934.03,-2933.39
YLL048C,-1613.84,-1622.61,-1613.98,-1613.98,-1611.79,-1613.98,-1613.84,-1611.79,-1609.73,-1615.76,-1615.73,-1609.32,-1617.7,-1613.1,-1612.64,-1611.79,-1611.79,-1611.79,-1613.04,-1613.04,-1611.79,-1616.86
YLR028C,-687.78,-681.67,-685.56,-690.4,-687.25,-685.41,-687.78,-687.25,-689.35,-686.76,-686.76,-685.56,-686.22,-688.79,-689.35,-687.25,-685.38,-687.25,-684.73,-684.73,-687.25,-682.94
YLR033W,-466.02,-467.73,-467.82,-465.61,-462.54,-463.08,-466.02,-462.54,-465.13,-466.81,-466.81,-467.82,-467.21,-469.97,-465.13,-462.54,-462.54,-462.54,-467.1,-467.1,-462.54,-467.92
YLR044C,-619.04,-615.93,-619.88,-620.59,-620.59,-620.59,-620.59,-620.59,-620.64,-619.88,-619.88,-619.88,-619.88,-619.04,-620.64,-620.59,-620.59,-620.59,-619.88,-619.88,-620.59,-620.35
YLR058C,-487.2,-487.27,-489.57,-487.51,-487.87,-492.45,-488.41,-487.87,-491.46,-488.48,-488.48,-487.19,-486.61,-493.92,-491.46,-487.87,-487.87,-487.87,-487.02,-487.02,-487.87,-492.45
YLR060W,-632.77,-632.1,-631.42,-632.77,-635.56,-632.77,-632.77,-635.56,-620.5,-633.78,-633.78,-629.34,-630.33,-632.1,-620.5,-635.56,-635.56,-635.56,-629.15,-629.15,-635.56,-633.6
YLR069C,-770.83,-770.83,-773.08,-773.6,-776.69,-773.74,-775.61,-776.69,-773.3,-776.06,-776.06,-772.11,-777.49,-767.77,-773.3,-776.69,-776.69,-776.69,-771.54,-771.54,-776.69,-770.64
