gene,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YBL079W,968.6588155217344,979.1214840687134,953.3941500432293,973.2880931938756,955.4007821492964,978.5617766021338,947.2500278366192,975.3056423966084,929.7250689806848,973.4141381760987,966.4852615798444,987.0836093107373,955.8120278021366,991.1961949866734,962.9506797410955,974.7263891299217,948.2114502683194,938.605367078336,970.2415408814836,964.9963421847881,972.7923563490373,990.609453452462
YBL098W,1832.655723242883,1845.161070539269,1812.5729854696076,1916.1633918540767,1789.3659021438184,1910.890756391416,1740.3196652704578,1829.114929958127,1791.981209681973,1884.5318132567013,1868.7875484976792,1780.7920630461178,1795.6225841222783,1816.5734579669918,1775.5193637482255,1866.7951825623072,1731.8413184051947,1851.6192021989511,1745.6208398749045,1795.3451795492394,1873.355538246579,1784.6007018729804
YBL099W,16540.8074956132,16654.973689359726,15958.06910800624,16285.24645352194,16082.671377068977,16936.58720836379,16431.757474307175,16722.571856017534,16594.405709653096,16666.8485458142,16556.30965285817,16780.180794189873,16506.255982677143,16421.646557057717,16576.298821278167,15746.787956104341,16508.756234852957,16293.4552295216,16456.471536352932,16532.848425440792,15967.489137868002,16597.618959308726
YBL106C,1122.1016295485165,1094.1752178544903,1246.744554106757,1106.2879819804007,1242.5162864569686,1141.0459711957028,1113.8994040353637,1134.3403434938075,1258.430317676454,1170.6738903338805,1119.205786868719,1180.557387783222,1108.3467283603973,1172.3285626053785,1138.669744672787,1133.1125353757554,1089.8380309559413,1215.4948285514686,1098.1503175638074,1141.7574335949535,1102.012450881757,1219.205931598817
YBR003W,840.1607361369536,870.893861243443,769.2360290017348,881.433675000858,878.8917089398227,928.3782101076404,859.1108942299762,877.8767873150565,907.8813506553557,861.9851408035123,876.4904793524893,927.5759030164863,818.0870812172204,866.5984798323191,871.6906137793228,847.6602682837579,840.2840880399558,894.6034484952885,895.9825772722917,911.7653182931689,854.2243328862029,873.5909095525391
YBR015C,879.6702563543238,869.7541565123926,898.6538305490557,883.8681146347916,857.6473860977161,920.0686946603901,854.5840768902676,890.1896507598976,875.4415679902595,881.7931200284831,869.856724891323,900.6282239463912,906.4410248579647,845.3902063452269,835.2904330055063,856.5167321976214,893.5447298885205,896.9073542739235,847.7199963514656,882.1761505838966,889.5730137720449,883.4856691768942
YBR029C,1892.2728926597688,1905.428491264713,1926.2149437557187,1981.0843098968876,1886.1788955712705,1970.638456333442,1849.7389141196304,1944.689811925289,1948.1523288719425,1910.446552625913,1912.114786376232,1972.1312551337146,1899.4665756832908,1974.8637068523349,1912.2265163698526,1944.701207275927,1971.321908988175,1915.182994037109,2004.6932296546595,2049.1487235057143,1927.437697814739,2009.2112711261047
YBR041W,978.2979969110468,1045.738821127432,929.3392074387314,1002.5979126189328,959.0430238248558,996.8528028971609,927.4497764976114,1000.4214507553194,937.1016690912828,962.3890782817797,1006.5172766584607,966.2340852960457,959.2737948111748,1010.5548592077304,1044.8194075960942,1074.1561977980791,1101.8079885399832,1053.8080756272107,997.7936513943387,1040.6482504485887,1003.0175600559833,1027.9771899126833
YBR054W,819.3531270752599,924.4069397440725,925.195661834014,713.8432812671903,817.3053854957776,1002.1050839783321,1036.0366448713382,784.7396945461453,940.8660971002445,943.0804678123152,919.6739634897568,892.5014589967074,906.4904950039863,776.2670359129262,874.0808730471374,875.7788395497322,1014.7157159842218,1034.3154249581103,938.8126252984836,977.6199566910312,1060.6387894413303,1035.2551261827666
YBR059C,861.5137987701307,873.4846119888382,810.712310899779,896.0086854128797,888.0241872440428,785.6294464166568,882.6223740992388,883.9057832929533,635.2468038583316,868.4446922613589,870.1041760919456,945.3917417716156,736.4298226763804,781.366727557623,854.2545140217394,884.5205240337407,852.9840186405643,902.2536511666659,922.8172612106346,943.0218018604367,940.9784018761304,855.2979610188008
YBR079C,4747.139709568593,4946.137978712739,4758.828343474413,4928.717471977618,5005.753605542289,4846.034474111936,4704.343798598609,5114.097752856842,4681.282285627653,4902.001917795099,4820.491916212394,5057.370468003375,4854.124798340935,5046.7672414279605,4885.272914871581,4770.037147788949,4785.072339348815,5123.201825589659,4918.2669084546005,4911.616491630703,4961.269987850964,4919.793220970016
YBR080C,9841.942120347629,9942.142742551403,9893.475313761928,9690.82627016562,9950.171929665305,10075.061238666702,9806.906748503332,9752.100981083286,10040.442048181025,10128.10146730517,10063.694835438497,9869.484116653055,9774.10949039585,9987.526778180334,9931.612130100288,9849.75932394717,9865.990642870207,9843.080544081322,9972.453561608105,9933.590827315476,9807.965969084311,10161.744797001877
YBR084W,6529.446997556494,6591.476385269556,6162.513848192512,6692.971155020874,6463.8853865726205,6723.622992018441,6438.303048338797,6643.995627788028,6732.204169789163,6278.603275288963,6415.700344601805,6907.734418610814,6769.738347405558,6901.605928765605,6750.906183326173,6631.43992622165,6653.480864167418,6939.78724247702,6938.535867662664,6720.241937113776,6677.99901294924,6772.334201057731
YBR086C,2058.3108704386223,1851.4542334052373,2022.1797098295951,2023.4402923094433,2034.215347722656,2045.8900078416373,1990.0825300228084,2062.57902250983,1796.0034646183174,1896.2512764448504,1900.4931155579372,1879.9164480317638,1948.024084867136,1907.1633886538568,1932.9220029565327,2021.9604552669132,2005.5190307499831,1976.3733883290731,1902.2353976548397,1893.0681000180027,2051.994103171335,1993.3443372734089
YBR093C,4253.909918903295,3980.030119369188,4097.554049221549,4131.072114607688,4259.762555961353,4100.904998387582,4227.904122243787,4255.727112576436,3956.201346983119,4223.108777144982,4132.434620006924,4089.118523746844,4253.96308298559,4150.248664403242,4237.646710287504,4249.727331298646,4319.7852133459555,4116.033876444591,4051.03498130338,4078.7531562389568,4233.691205289278,4326.241419516176
YBR115C,6870.407445235969,7749.937885483809,7068.490790776125,7400.753853936615,7440.221168389609,7760.346057959799,7464.3434876233,7702.543253218366,7743.770388830515,7551.568023317443,7590.114177237055,6979.137246535101,7010.7333966500655,7260.612243464816,7526.737360624284,7338.7810754366565,7678.8513100934415,7274.550679920557,7168.445030538785,7399.465168946906,7145.556801573461,7202.968814884248
