"gene","X273614N","X378604X","BC187","DBVPG1106","DBVPG1373","DBVPG6765","L_1374","NCYC361","SK1","UWOPS05_217_3","UWOPS05_227_2","UWOPS83_787_3","UWOPS87_2421","Y12","Y55","YJM975","YJM978","YJM981","YPS128","YPS606","YS2","YS9"
"YBR230C","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386","  4041.386"
"YBR234C"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"
"YBR249C"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"," 54240.995"
"YBR251W"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"
"YBR262C","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803","  7333.803"
"YBR265W","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732","  7299.732"
"YBR268W","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699","  6900.699"
"YBR282W","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826","  6711.826"
"YBR287W","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055"
"YBR291C"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"," 37627.592"
