"gene","X273614N","X378604X","BC187","DBVPG1106","DBVPG1373","DBVPG6765","L_1374","NCYC361","SK1","UWOPS05_217_3","UWOPS05_227_2","UWOPS83_787_3","UWOPS87_2421","Y12","Y55","YJM975","YJM978","YJM981","YPS128","YPS606","YS2","YS9"
"YIL070C"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"," 16004.950"
"YOR116C"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"," 16015.943"
"YOR131C"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"," 16023.710"
"YIL041W"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"," 16033.867"
"YKR081C"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"," 16037.875"
"YGR175C"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"," 16076.224"
"YDL131W"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"
"YKL196C"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"," 16091.341"
"YNL088W"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"," 16099.609"
"YLR192C"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"," 16113.045"
"YBR029C"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"," 16244.268"
"YHR197W"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"," 16247.350"
"YEL032W"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"," 16283.089"
"YLR120C"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"," 16293.883"
"YDL130W"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"," 16326.020"
"YOL077W-A"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"," 16339.491"
"YKL065C"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"," 16412.370"
"YDR404C"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"," 16427.941"
"YMR256C"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"," 16456.046"
"YIL157C"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"," 16683.819"
"YDL208W"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"," 16684.620"
"YMR011W"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"," 16723.428"
"YGR082W"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"," 16776.747"
"YLR454W"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"," 16821.880"
"YNL002C"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"," 16847.404"
"YDL147W"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"," 16970.830"
"YLR388W"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"," 16995.128"
"YOR298C-A"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"," 17023.971"
