"gene","X273614N","X378604X","BC187","DBVPG1106","DBVPG1373","DBVPG6765","L_1374","NCYC361","SK1","UWOPS05_217_3","UWOPS05_227_2","UWOPS83_787_3","UWOPS87_2421","Y12","Y55","YJM975","YJM978","YJM981","YPS128","YPS606","YS2","YS9"
"YCR030C"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"
"YCR077C","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411","  6974.411"
"YCR079W","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650"
"YCR088W"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"
"YCR093W"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"
"YDL019C"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"
"YDL025C","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343"
"YDL031W"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"
"YDL040C"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"
"YDL055C","123221.650","123221.650","123221.650","123221.650","123221.650","123221.650","123221.650","123221.650","123221.650","123221.650","123221.650","123221.650","123221.650","123221.650","123221.650","123221.650","123221.650","123221.650","123221.650","123221.650","123221.650","123221.650"
