gene,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YAL001C,0.10514968689132226,0.10532253084635454,0.10406873658727452,0.10425873716587768,0.10404090406668898,0.10425873716587768,0.10425873716587768,0.10404090406668898,0.10481739022213817,0.10585091561142035,0.10585091561142035,0.10522481595199606,0.10430310903407193,0.10508430488170344,0.10442302373588823,0.10404090406668898,0.10404090406668898,0.10404090406668898,0.10448625680947286,0.10448625680947286,0.10404090406668898,0.10519999253007453
YAL002W,0.11579909733057127,0.11528862724572143,0.11464586664558006,0.11470277027273619,0.1146016773282142,0.11433791232550838,0.1146016773282142,0.1146016773282142,0.11577930437500913,0.11518078296514168,0.11518078296514168,0.11551019490196364,0.11468862747819489,0.11528084026624236,0.11638509261480966,0.1146016773282142,0.1146016773282142,0.1146016773282142,0.115377230619205,0.115377230619205,0.1146016773282142,0.11438471476678301
YAL003W,0.7586018074396738,0.7567743422268163,0.7586018074396738,0.7586018074396738,0.7586018074396738,0.7586018074396738,0.7586018074396738,0.7586018074396738,0.7586018074396738,0.7632141875584201,0.760433685631299,0.7586018074396738,0.7586018074396738,0.7586018074396738,0.7613756111616281,0.7586018074396738,0.7586018074396738,0.7586018074396738,0.760433685631299,0.760433685631299,0.7613756111616281,0.7586018074396738
YAL004W,0.18841753845191783,0.18567749318580448,0.1887363625268998,0.1887363625268998,0.1887363625268998,0.1887363625268998,0.18841753845191783,0.18841753845191783,0.1887363625268998,0.1887363625268998,0.1887363625268998,0.18854977771664724,0.2111124579990692,0.18536383632489345,0.1887363625268998,0.1887363625268998,0.1887363625268998,0.1887363625268998,0.1887363625268998,0.1887363625268998,0.18841753845191783,0.18841753845191783
YAL005C,0.7115484653832178,0.7209207226800554,0.7185659925148888,0.7145066024255298,0.7365745221715668,0.7145066024255298,0.7106738143751399,0.7093805382228008,0.7209207226800554,0.715113991926094,0.715113991926094,0.7080741732888306,0.7115128827942349,0.7143784092504225,0.7180496573889842,0.7158695016927055,0.7194193149240287,0.7158770808979985,0.712540700189685,0.712540700189685,0.7157334862278363,0.7080299928882022
YAL007C,0.21972482289099388,0.21972482289099388,0.2179120788804045,0.2179120788804045,0.2179120788804045,0.21972482289099388,0.21972482289099388,0.2179120788804045,0.21972482289099388,0.21972482289099388,0.21972482289099388,0.21485112276948046,0.21972482289099388,0.21644808541013355,0.22167264140575996,0.2179120788804045,0.2179120788804045,0.2179120788804045,0.21972482289099388,0.21972482289099388,0.2179120788804045,0.21972482289099388
YAL008W,0.09972105538254374,0.09972105538254374,0.10006949593559439,0.10006949593559439,0.10006949593559439,0.10006949593559439,0.10079341205548766,0.10006949593559439,0.10066984241312205,0.10336459195690258,0.10336459195690258,0.1008243316722252,0.10006949593559439,0.10066984241312205,0.09957133019803392,0.10006949593559439,0.10006949593559439,0.10006949593559439,0.10336459195690258,0.10336459195690258,0.10006949593559439,0.10006949593559439
YAL009W,0.09886082378165363,0.09711458408986477,0.09711458408986477,0.09711458408986477,0.09711458408986477,0.09711458408986477,0.09711458408986477,0.09711458408986477,0.09603141427115111,0.09886082378165363,0.09886082378165363,0.09886082378165363,0.09711458408986477,0.098799851652794,0.099338990941936,0.09711458408986477,0.09711458408986477,0.09711458408986477,0.09886082378165363,0.09886082378165363,0.09711458408986477,0.09933185099147122
YAL010C,0.10288917500464084,0.10136586778010542,0.10136586778010542,0.10136586778010542,0.10136586778010542,0.10136586778010542,0.10136586778010542,0.10136586778010542,0.10389141546921886,0.10305989251402349,0.10305989251402349,0.10277978895467323,0.10136586778010542,0.10323287210320489,0.10132414157315146,0.10136586778010542,0.10136586778010542,0.10136586778010542,0.10144887205268686,0.10144887205268686,0.10136586778010542,0.10136586778010542
YAL011W,0.12681995160975756,0.1240751069771708,0.12499791976427085,0.1235670804086497,0.1240751069771708,0.1240751069771708,0.12499791976427085,0.1240751069771708,0.12637649473517978,0.12530116850566472,0.12530116850566472,0.12628936257921178,0.1240751069771708,0.1274540499827577,0.12531475012404614,0.1240751069771708,0.1240751069771708,0.1240751069771708,0.1270248064604954,0.1270248064604954,0.1240751069771708,0.1240751069771708
YAL012W,0.4110669931310872,0.4068445295121116,0.40385519668380365,0.40385519668380365,0.40385519668380365,0.40385519668380365,0.40385519668380365,0.40385519668380365,0.40026367221900055,0.4063316796647948,0.4063316796647948,0.4023800393963035,0.4068445295121116,0.4063316796647948,0.401725004420309,0.40385519668380365,0.40385519668380365,0.40385519668380365,0.40283175750324896,0.40283175750324896,0.40385519668380365,0.40385519668380365
YAL013W,0.08548926598103859,0.08644032267406147,0.08636320528865139,0.08573520779213024,0.0851972983676392,0.08841234091051277,0.08636320528865139,0.0851972983676392,0.08548926598103859,0.08262681539215033,0.08262681539215033,0.08344262980881845,0.08644032267406147,0.08223328165406231,0.08091544660810965,0.0851972983676392,0.0851972983676392,0.0851972983676392,0.08350959323280228,0.08350959323280228,0.0851972983676392,0.08548926598103859
YAL014C,0.07911844042169906,0.07721692973720189,0.0776249472568488,0.0776249472568488,0.07767458988167641,0.07758891879069642,0.07767458988167641,0.07767458988167641,0.07857119881726736,0.07653728501418103,0.07653728501418103,0.07615126574917762,0.07721692973720189,0.07575651707120817,0.07492551722121926,0.07767458988167641,0.07767458988167641,0.07767458988167641,0.07653728501418103,0.07653728501418103,0.07767458988167641,0.07826960505471603
YAL015C,0.09807213878592602,0.09807213878592602,0.09807213878592602,0.09933389643411314,0.09807213878592602,0.09807213878592602,0.09807213878592602,0.09807213878592602,0.09807213878592602,0.09759171700313875,0.09759171700313875,0.10042415383020083,0.09689600852862834,0.10032336190127619,0.09509372392403635,0.09807213878592602,0.09807213878592602,0.09807213878592602,0.09824665348883041,0.09824665348883041,0.09807213878592602,0.09796053910083646
YAL016C-A,0.11540722263220081,0.11540722263220081,0.11540722263220081,0.11540722263220081,0.11540722263220081,0.11540722263220081,0.11540722263220081,0.11540722263220081,0.11540722263220081,0.11871439921730326,0.11871439921730326,0.11927433391693702,0.11540722263220081,0.11927433391693702,0.11960941041823,0.11540722263220081,0.11540722263220081,0.11540722263220081,0.11232111963422854,0.11232111963422854,0.11540722263220081,0.11927433391693702
YAL016C-B,0.2343518945529528,0.2343518945529528,0.2343518945529528,0.2343518945529528,0.2343518945529528,0.2343518945529528,0.2343518945529528,0.2343518945529528,0.2343518945529528,0.2444716783755556,0.2444716783755556,0.25027919236558166,0.2544455372959683,0.21126800511570426,0.2531476640492297,0.2343518945529528,0.2343518945529528,0.2343518945529528,0.20978692238265698,0.20978692238265698,0.2343518945529528,0.2343518945529528
YAL016W,0.1558811586660907,0.1570946947879942,0.15763046325942084,0.1558811586660907,0.1558811586660907,0.1558811586660907,0.15763046325942084,0.1558811586660907,0.1558811586660907,0.16030558872006223,0.16030558872006223,0.1648951007952365,0.16279338477519625,0.16308524413049752,0.1608789204540688,0.1558811586660907,0.1558811586660907,0.1558811586660907,0.16050111855308466,0.16050111855308466,0.1558811586660907,0.1601906041791025
YAL017W,0.11051268412055996,0.11096416541861613,0.1101324590017848,0.11013301689080365,0.11052527527805506,0.10958503233494263,0.10996243636949042,0.11052527527805506,0.10992009551548443,0.10884591042114798,0.10884591042114798,0.10899530299087717,0.11048579115616872,0.11058125558380912,0.10897464942757518,0.11052527527805506,0.10923163253448594,0.11052527527805506,0.10996906485617336,0.10996906485617336,0.11052527527805506,0.1102038165783529
YAL018C,0.13964251923913643,0.14227599770324678,0.1397336198900389,0.14148740048039196,0.1397336198900389,0.1397336198900389,0.14227599770324678,0.1397336198900389,0.14148740048039196,0.14434061062950507,0.14434061062950507,0.14346736474323327,0.14076776648723494,0.14057485103662232,0.13871215297696088,0.1397336198900389,0.1397336198900389,0.1397336198900389,0.14081710518417714,0.14081710518417714,0.1397336198900389,0.14282198293098294
YAL019W,0.1394335489689845,0.13940859372805214,0.1394335489689845,0.1394335489689845,0.1394335489689845,0.14030951920471507,0.1394335489689845,0.1394335489689845,0.13928206304891402,0.14200920576267348,0.14200920576267348,0.1429156973613152,0.14477696179508107,0.14269811991079467,0.14283541524622273,0.1394335489689845,0.13994104936224983,0.1394335489689845,0.14235062653208513,0.14235062653208513,0.1394335489689845,0.14155267886976072
YAL019W-A,0.08730848604481975,0.08946757537881442,0.08730848604481975,0.08639444351555607,0.08730848604481975,0.08730848604481975,0.08730848604481975,0.08730848604481975,0.08611145450148408,0.08734627053905766,0.08734627053905766,0.0870532998691382,0.08458362835221389,0.11967768457908085,0.08614192891314325,0.08730848604481975,0.08730848604481975,0.08730848604481975,0.1178171238443091,0.1178171238443091,0.08730848604481975,0.08433640641970445
YAL020C,0.048307254093683194,0.048307254093683194,0.048307254093683194,0.04750319945504722,0.04789771307253122,0.048307254093683194,0.048307254093683194,0.04789771307253122,0.04726921494512841,0.048827429243252,0.048827429243252,0.048226359847539924,0.04849874025747246,0.049509203238457915,0.047913470576252504,0.04789771307253122,0.0483062360371936,0.04789771307253122,0.04849172075017876,0.04849172075017876,0.04789771307253122,0.04889347920313222
YAL021C,0.11628024353379063,0.11760078369078783,0.11646297970256765,0.11646297970256765,0.11616568668427474,0.11646297970256765,0.11616568668427474,0.11616568668427474,0.11450702694687596,0.11587855688686712,0.11587855688686712,0.11502446108624957,0.11596213389094476,0.11686528439084051,0.11621193861580635,0.11616568668427474,0.11611789308529082,0.11616568668427474,0.11502446108624957,0.11461527908544376,0.11616568668427474,0.11688100305070484
YAL022C,0.10284559899180237,0.10401635368121119,0.10443091230322238,0.10376060203799564,0.10443091230322238,0.10252824916464112,0.10376060203799564,0.10443091230322238,0.1046253334331621,0.09845839488272667,0.09845839488272667,0.09798136456177502,0.09900634068799798,0.1007022078080783,0.09952195939089525,0.10443091230322238,0.10290352713294561,0.10443091230322238,0.09937334247682549,0.09937334247682549,0.10443091230322238,0.10375918289991426
YAL023C,0.2187844155143617,0.21735294904233812,0.2186049986704052,0.2186049986704052,0.21655048790829137,0.2186049986704052,0.21589762268963553,0.21655048790829137,0.21909104275361044,0.21746296550096905,0.21746296550096905,0.22144036930916627,0.21924279862145862,0.2180003720470797,0.22244767084280778,0.21655048790829137,0.21946448211251177,0.21655048790829137,0.2236618000881747,0.2236618000881747,0.21655048790829137,0.2201945070091803
YAL024C,0.10613869466784169,0.10601810314712992,0.10601810314712992,0.10601810314712992,0.10601810314712992,0.10610640147295375,0.1060752461612287,0.10601810314712992,0.105612023694686,0.104708354807202,0.104708354807202,0.10579381940964865,0.10654008898607764,0.10649265882019512,0.10604541485376118,0.10601810314712992,0.10567323295592561,0.10601810314712992,0.10635963061885152,0.10608410813376946,0.10601810314712992,0.10585119884337381
YAL025C,0.19973234812146745,0.19973234812146745,0.20055353061636727,0.19973234812146745,0.19973234812146745,0.19973234812146745,0.19973234812146745,0.19973234812146745,0.19642096631567613,0.19505557430810572,0.19505557430810572,0.19675417660587813,0.20133605197149945,0.19642096631567613,0.19675417660587813,0.19973234812146745,0.19973234812146745,0.19973234812146745,0.19973234812146745,0.19973234812146745,0.19973234812146745,0.19973234812146745
YAL026C,0.17465103220381695,0.17475857266247094,0.17399707372204007,0.17458439992246708,0.1746391561992285,0.17461166898947664,0.17453743243147404,0.1746391561992285,0.1720564039451198,0.17397270411492408,0.17397270411492408,0.17372480531426165,0.17425580251434028,0.17246969381747856,0.17418333234905886,0.1746391561992285,0.17461166898947664,0.1746391561992285,0.17443754810702375,0.17443754810702375,0.1746391561992285,0.17420989357273536
YAL026C-A,0.07440918146104168,0.07097707480897626,0.07097707480897626,0.07097707480897626,0.07097707480897626,0.07097707480897626,0.07097707480897626,0.07097707480897626,0.0732031277432441,0.0751746359236957,0.07184026210350496,0.07440918146104168,0.0732031277432441,0.0754031323903443,0.07184026210350496,0.07097707480897626,0.07097707480897626,0.07097707480897626,0.0732031277432441,0.0732031277432441,0.07097707480897626,0.07097707480897626
YAL027W,0.09699804247440849,0.09276816485768805,0.09276816485768805,0.09276816485768805,0.09276816485768805,0.09190720303354968,0.09276816485768805,0.09276816485768805,0.09168974720625836,0.09748523407477613,0.09748523407477613,0.09252874276170057,0.0947962672628693,0.08959055461164775,0.09284625732243104,0.09276816485768805,0.09276816485768805,0.09276816485768805,0.09168974720625836,0.09168974720625836,0.09276816485768805,0.09456684206904567
YAL028W,0.09021308166247607,0.09068288836449907,0.09028569472398001,0.09075587957629258,0.09075587957629258,0.09028569472398001,0.09028569472398001,0.09075587957629258,0.09091758531851252,0.08882933216562709,0.08882933216562709,0.08972400383100304,0.0894120629692837,0.08784406369135572,0.09102686050300524,0.09075587957629258,0.09028569472398001,0.09075587957629258,0.08880660958790944,0.08880660958790944,0.09075587957629258,0.0896660782586429
