,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YER164W,9.659344747999999,10.37424852,10.10733636,10.66240881,10.06183086,9.764304359,9.94553963,10.35461419,8.91738607,9.624557351,10.54407445,10.34164661,10.21871585,10.70886291,10.02970987,10.70356513,10.73274187,10.05491241,10.23162464,10.07022322,10.65263918,10.13563416
YER165W,13.35068975,12.91688085,13.20176882,13.18779216,13.21840399,13.40754687,13.10043643,13.328273600000001,12.85611343,13.37539298,13.20549612,13.27218803,13.47261411,13.46504656,13.3183948,13.32914359,13.24948217,13.36645887,13.09954268,13.19182008,13.31166587,13.29298057
YER170W,12.9642209,11.71431548,13.07661707,13.20777748,12.83828055,12.38864735,12.83196084,13.51025391,11.81333296,12.08495198,13.57941171,13.15745796,11.66576111,13.71446441,13.50198762,13.25673332,13.43141009,13.07440375,13.334021900000002,13.23049867,13.02799496,12.67438448
YER177W,11.98839431,12.52805398,12.76838557,12.02852483,12.48545273,11.93496155,12.37219587,12.22122974,12.61115033,12.4208729,11.40367545,11.21192798,11.92143811,11.77027094,12.693221699999999,11.93641004,12.03234406,11.82141175,11.80067174,12.0094996,11.82464588,11.16637189
YER178W,13.01232706,12.32949359,12.66564318,12.95993061,12.62999095,12.50213678,12.50900789,12.70380009,12.34271619,12.59184309,12.70627743,13.09678224,13.25693985,12.87207222,12.584686999999999,12.89563729,12.7755813,12.92524156,13.00731981,13.01513306,12.82175448,12.33968662
YFL004W,12.00731997,12.46996039,12.07292082,12.19807448,12.34764871,12.31209615,12.22667439,12.31728967,11.71710578,12.35375532,12.1161087,12.20567499,12.37712837,12.64945438,12.08749995,12.3668502,12.04303919,12.32585165,12.18537637,12.39317175,12.47326343,12.48659893
YFL005W,12.32321127,12.71822909,12.18362764,12.35180252,12.14067806,12.28253181,11.98072737,12.29388713,12.05193127,12.26160968,12.34437427,12.29947458,12.02258224,12.52852418,12.42853733,12.14430478,12.23594412,12.24161132,12.2568401,12.33166053,12.20754435,12.27893054
YFL007W,12.86309345,11.95914529,12.50261608,12.7769652,12.85576683,12.62803297,12.77006327,12.54052901,13.00101178,13.06470141,12.66342583,13.21495691,12.65560626,11.99498394,12.58537344,12.4248342,12.327924699999999,12.67536174,12.95696953,12.70507142,12.93671317,13.09679639
YFL011W,9.224670437,8.707479407000001,9.131853815,8.816636025,9.397428193,9.199534977999999,8.669503912,9.404461494,9.806914257,9.922082717999999,8.895054076000001,9.019172839,9.741565704,9.627775226,9.157418202,8.632947763999999,9.059388874,9.945344494,8.944729902,8.952449492000001,9.671876746,9.584453974
YFL013C,8.95684458,7.555375631,8.813229183999999,8.786940803,8.518974325,10.23098652,9.2778556,7.567242322,11.66535837,12.09082068,7.124151286,10.28021028,8.444182771,6.593757097,6.8118019510000005,8.113493227000001,7.741018826,8.323979382000001,9.591196157999999,7.719498112999999,9.215273188,9.25313175
YFL014W,8.891079992,11.70336758,11.05142675,11.2701328,9.574147737999999,10.00048731,9.325702489,8.734190506000001,10.07416981,11.03694615,11.17015771,9.688936455,10.8635105,10.04260451,10.21678425,9.757718634,10.10254972,9.827316221,10.79490557,10.53746983,10.02392878,10.53218866
YFL016C,10.54876854,11.02997037,10.58994697,10.82625304,11.02633773,11.09299783,10.64069531,10.92483577,10.841309800000001,10.87765253,10.52069758,10.72401247,10.49674599,11.02119035,10.51018567,10.95619558,10.95817067,11.13565638,10.78475646,10.76884239,11.05777948,10.66950077
YFL018C,13.08168865,12.41597413,13.17740619,12.77193634,12.50474682,12.31929947,12.6682987,12.25810225,12.8906467,12.79805936,12.53780616,12.77423519,13.32956007,12.40789982,12.60838113,12.27583698,12.33181277,12.45580876,12.99149238,12.69574561,12.38718867,12.20072444
YFL022C,11.53649856,11.66514484,10.87008963,10.87362748,11.5453631,11.40804303,11.01561611,11.04873102,11.13518351,11.10624336,11.5615716,10.98506254,10.46741716,10.9006771,11.21620431,11.13283247,11.82477924,11.19877035,11.03151657,11.62326657,10.64541373,10.74341588
YFL024C,11.08499807,9.893914276,10.66601244,10.54365432,10.5578716,11.10381611,10.31177413,10.79338089,10.21129223,10.55999463,10.83921132,10.74163431,11.18782949,11.45083398,10.86155985,11.01303602,11.1864885,11.39125296,10.91266164,10.60089229,10.95473928,10.92023104
YFL028C,9.728891669,10.44863017,9.438409793,9.641135324,9.994385368,10.59273111,10.25022998,10.30966193,10.40085084,10.1102231,10.69492733,9.734659992000001,9.322536501,9.805043685,9.961412932,10.0962167,11.06502843,10.64911734,9.965234741,9.953443992999999,9.969592883999999,10.39145677
YFL034C-A,12.04144133,11.56835771,12.60058946,12.78023635,12.93893038,11.95220358,12.31604208,12.95244495,13.10112786,12.22649383,12.27913153,13.02913636,13.15783795,12.57023599,12.93249538,13.09634505,13.38184838,13.7276481,12.74151364,12.53578819,13.35980334,12.811513699999999
YFL036W,11.48298028,11.1262439,12.00199313,10.13926367,11.67623557,10.16217164,10.34176329,10.77667234,11.77448445,12.04002156,10.47023194,9.532173076,11.3605619,10.21072732,10.74199118,10.12757865,10.25702516,10.33627795,11.20065964,11.21059098,10.66079487,10.01644828
YFL037W,12.27501836,12.8486449,12.18512632,12.39389848,12.389425,12.33582205,12.33475161,12.54401859,12.17728948,12.52564193,12.61096611,12.33419399,12.29271288,12.80225442,12.49167942,12.51669648,12.45474323,12.16107492,12.62836585,12.678026800000001,12.39563831,12.35082696
YFL038C,12.09318162,12.25292704,12.013745199999999,12.46110501,12.29490649,12.18611139,12.20444699,12.26050188,12.1700511,12.47734668,12.10526753,12.26196784,12.01328932,12.10330204,12.16631423,12.19470231,12.20282854,12.11382631,12.24277016,12.29872547,12.27894836,12.01949517
YFL039C,12.60825134,13.91066052,12.50370809,12.63059415,12.92140118,12.95068542,12.83564235,12.90202422,13.33510899,12.86289812,13.15124852,12.82317175,12.79991107,13.23236266,13.06565391,12.77568774,12.85286463,12.51765021,13.1894053,13.17418595,12.61104051,12.35520546
YFL041W,11.23003319,10.80933834,10.60729504,10.41808633,10.83821812,11.16406779,10.53510047,11.04066311,10.67729901,11.39006185,11.13909625,10.80485324,11.2933825,11.79912296,10.73221969,11.12680242,10.98033642,11.40202119,10.78536591,10.74579539,11.19391722,10.35058162
YFL045C,11.05225506,11.98954801,11.50977984,11.03674286,11.448131199999999,11.47398579,11.71752403,11.82823302,12.68407146,11.83169717,11.48507414,10.9467633,11.30392966,11.2448294,12.31861037,11.22059451,11.19181662,11.21256455,11.21515993,11.48958065,11.1193181,11.46076006
YFL048C,12.25389784,10.02058701,10.79403236,12.03331196,11.87307084,10.71073157,10.8497369,12.6850211,10.27203782,11.96248924,11.260124699999999,10.16645365,12.01087414,13.19713188,11.89043396,11.63902717,11.154017699999999,11.75977423,13.1665101,12.54250147,11.47066279,12.47243523
YFL053W,8.823215413,10.3564136,7.86312087,8.276336069,7.564872792999999,8.297063731,8.008757847,8.062955556,8.833055991,12.39773588,12.39030852,9.005366565,9.332062928,10.39354633,8.20889845,7.5850946839999995,7.958317407999999,8.597408401000001,10.65852986,10.72354474,7.6804991739999995,9.21548109
YFR001W,11.57805513,9.337831322000001,10.85314699,11.33262363,10.92651687,10.7371421,11.00890636,10.56273927,10.37983131,10.81661441,11.33799802,11.0046985,11.52638682,11.83815965,11.15485456,11.64330946,11.34789052,11.9571386,11.48118307,11.01117064,11.62712558,11.60935843
YFR002W,9.491831391,10.37787193,9.904949907999999,10.10431424,10.21039714,10.41451154,10.07005098,10.51226739,10.02836689,10.25897892,10.25985432,10.50940294,10.18955391,10.676381,10.21093682,10.51645209,10.12413944,10.29026315,10.36695085,10.46327787,10.19143176,10.4965007
YFR004W,11.32049264,11.78034205,11.28407878,11.23739797,11.64130334,11.62476844,11.09022911,11.40274939,11.038466099999999,11.46850501,11.42433372,11.46782618,11.7227809,11.41015485,11.30756359,11.45568159,11.54669636,11.59309174,11.38868112,11.65856136,11.55563105,11.545321099999999
YFR009W,11.19067167,11.48250378,11.32518744,11.02468859,11.23738763,11.14352868,11.14780261,11.25736328,10.83574732,11.61225675,11.351317100000001,11.372359,11.17104309,11.50777981,11.10967571,11.10665937,11.05558911,11.40314256,11.23483657,11.40478483,11.21200747,11.70706068
YFR010W,10.79715221,10.97939506,10.90892034,10.90173227,11.15116714,10.72003296,10.54218215,10.48559917,10.52376379,10.38820831,10.52198715,11.23524302,11.19513127,11.1139179,10.57840032,11.19188527,10.92676969,11.10381678,11.10898303,10.91249733,10.94313662,11.28586722
YFR011C,11.23545768,10.78922042,11.06725962,10.9194507,10.85011469,11.355532400000001,10.96368895,11.21021256,11.38969298,11.24686224,11.38954629,10.96475092,11.01924209,10.79840862,11.18294264,10.97806165,10.57093669,11.04588022,11.11246122,11.30075811,10.82225734,10.52267007
YFR015C,11.08275661,10.89988517,8.717109814,10.54554304,10.04594749,9.080513149,9.429184196,10.36441439,9.278572952000001,11.27106156,11.21263085,10.63382541,9.858570751,8.575359276,11.07287345,9.619822695,10.54869467,9.426651958999999,10.38647912,10.53914705,10.31726764,11.02693295
YFR024C-A,10.13208942,10.94781655,10.12195679,10.09004335,10.36052098,9.547868135,10.08922264,10.13618051,10.27444886,10.56989743,10.33206959,10.38705426,10.14941479,10.63408639,9.862497633,10.30890882,10.23176754,10.86418555,10.28136641,10.62023948,10.31019713,10.52862683
YFR028C,10.948557300000001,11.04518753,11.02969654,11.35496524,10.71996322,10.9368304,10.86892922,10.93338228,10.36974055,11.15057857,11.22802229,11.26141935,11.18700843,11.00169674,11.19522644,11.33494714,11.15916098,11.03235115,10.87536201,10.59295308,11.22438991,11.07942576
YFR030W,11.64628961,11.62914617,11.56546566,11.89522257,11.50613238,11.68359502,11.99277942,11.7390668,12.19270225,11.39924387,11.77309133,11.39942469,10.90453859,11.74006074,11.44663228,11.81431908,11.78575649,11.43630906,11.51837759,11.34473023,11.64622758,11.89492939
YFR032C-A,12.15572154,11.61584494,11.22271992,11.82774728,11.39847542,12.12909142,11.87785946,11.85544065,11.84638957,11.43104979,11.42494109,11.81718661,11.74538292,11.7251511,11.823463499999999,12.09669039,11.85991394,12.11391658,11.59645963,11.56286261,11.92526601,12.32448643
YFR033C,10.5103038,11.79212287,10.37638837,11.56107275,9.020121704,11.24460396,10.34493693,10.07247564,11.01894748,10.64231832,11.8210454,11.88395269,10.54195826,10.16500959,10.36478605,9.33184449,9.333378641,10.71320383,11.66980679,11.58645028,9.474168519,10.41340917
YFR037C,11.34906911,11.21444496,11.36428096,11.64763057,11.14229057,10.89162553,11.26656596,11.41352065,11.20153397,11.5638295,11.4657206,11.47423934,11.66636602,11.72616054,11.39566407,11.49557168,11.27239364,10.87339962,11.42837313,11.0145584,11.45810358,11.522205699999999
YFR040W,12.04549185,12.75490576,12.17775561,12.24539525,11.60868613,9.992496313,10.94819989,11.47850175,11.40552088,12.14556317,12.28067494,12.697618199999999,11.72079971,11.21061187,11.66024812,11.51151982,10.96376136,10.952440600000001,12.03965314,12.22752878,11.66544316,11.70884566
YFR041C,9.028271654,8.414036626,9.126205859,9.504443045,9.073457052,9.829657087000001,9.341570025,9.210660269,9.924421671000001,9.422581509,9.110572721,9.373515214,9.258672064,9.288676938,8.893538148,8.965765301,9.206232229,9.784007725,9.361020576,8.987206352000001,9.650813845,9.545354991
YFR044C,10.13188755,10.11938439,10.76591582,10.37915864,10.58308134,10.81567103,10.96862078,10.11290099,10.455752699999998,10.19112569,10.90983677,10.943298500000001,10.51777585,10.62043421,10.70790019,10.41598022,10.6480083,10.23017061,10.46863724,10.471767800000002,10.22607392,10.55924379
YFR049W,12.44956155,8.764112002000001,12.19804124,12.77968173,11.73670387,12.11726841,11.99365256,12.011613699999998,12.40212329,9.241003547,9.524132022,9.749972887,12.75854326,9.521040872999999,12.07883009,11.94445074,12.24090125,12.51769482,10.07102813,9.483081503,12.24598536,9.22386833
YFR050C,12.21052148,11.44386614,11.847069699999999,11.54057325,11.35369367,11.42785885,11.35908782,11.64970806,11.20443265,11.82179058,12.00903305,12.19115732,12.04810967,11.91140884,11.56214542,11.84170124,12.88033372,12.17213043,11.74416848,11.83833322,11.51359946,11.87907857
YFR051C,12.01750324,12.20749335,11.97638206,12.25380981,11.69890218,12.1585547,11.59911188,11.96537052,11.90267218,12.13560203,12.06945045,11.86510199,12.07561786,12.01120841,11.87876179,11.95747495,11.6906844,11.98371279,11.775252199999999,12.138539699999999,11.943819,12.14329795
YFR052W,11.14353343,11.19961728,10.88086619,10.62760225,11.04176881,11.31306233,11.10791929,10.77569978,11.16138772,10.98185467,10.32076543,10.77062284,11.35078863,10.96998875,10.95690341,11.21370442,10.83584297,11.34891415,10.80543005,10.64201112,10.81542386,11.25601441
YFR053C,10.88442267,11.80202079,10.88281842,11.03760757,11.23749206,10.01200033,9.951706324,11.17935939,10.86301097,11.17593134,11.71587881,10.88117684,10.60698392,7.7104064789999995,11.70010604,11.06833902,11.13087083,9.387411026,11.44718266,11.08516059,10.9801309,9.406455964
YGL001C,12.4894857,12.47463739,13.11547205,12.51541585,12.91366585,12.88636022,12.76695603,12.59895924,12.57241669,12.44661639,12.26043786,12.47695531,12.53096341,13.31977331,12.79607083,12.78078497,12.6700109,12.66777089,12.32382935,12.38947556,12.79578316,12.47971839
YGL004C,12.11237431,7.114755449,11.752880699999999,12.09466709,11.7512959,11.73428446,11.62429645,11.53042785,11.95942987,11.89281571,11.49481972,12.54309676,12.05847605,11.511126699999998,11.62659442,11.39047099,11.59154261,11.82011135,12.21141082,12.00079603,11.61502065,11.96719103
YGL006W,11.01152588,11.5371308,10.52946614,11.05189813,10.57482425,10.71626175,10.63919825,10.97096787,11.09700892,11.080727099999999,10.90725604,10.98860264,10.9286875,11.23698838,11.10827769,10.65930261,10.41848604,10.66223549,10.95674364,11.06229058,10.925554400000001,11.32571094
YGL008C,12.48145353,13.18111623,13.08195559,12.67879367,13.33967223,12.87917274,13.393306299999999,12.96736576,12.9532405,12.97192814,12.77725335,12.74696651,12.86464373,13.02201376,13.49320638,12.79565871,12.72252989,12.77839724,12.74007774,12.79628759,12.79248573,12.70863337
YGL009C,11.22199005,11.89298918,11.16743794,11.57352695,11.99028062,12.05500978,12.11093752,11.94074294,11.92229597,11.02293953,11.34768754,11.30671871,10.63388058,11.10610624,11.58360256,12.20886577,12.12559541,11.80076672,11.476098599999998,11.14787792,12.09471878,11.62045583
YGL011C,11.94871414,11.14192836,11.57896378,11.45431822,11.00325072,11.51629869,10.98113947,11.53259372,11.26066469,11.55939336,11.79301291,12.15064059,11.84043718,11.44361311,11.35476134,11.80113013,12.69358436,12.01573417,11.79072744,11.37578155,11.60217828,11.93648508
YGL012W,11.90800913,11.90098396,11.74654938,11.77518105,11.98956789,11.99283048,11.81194922,12.15811297,11.31082474,11.70785005,11.68073167,11.80272982,12.06403773,12.55682228,12.14288267,12.184122300000002,11.46339877,11.41189045,12.33509489,12.06865503,12.06498235,11.56863794
YGL013C,11.97563368,11.769935499999999,12.69925369,12.71146952,13.33202444,13.37828389,12.67152465,13.24970533,12.63910685,13.03357732,12.56310755,12.53402995,12.36036923,10.7980875,12.93336693,13.27378289,13.91195681,13.72733553,12.480258099999999,12.82126726,13.21266269,12.521527800000001
YGL014W,11.33214001,11.32788682,10.94200997,11.10848229,11.15020576,11.09937521,11.11921855,11.33935143,10.970505000000001,11.41717657,11.21297175,11.40828608,11.11203079,10.21574406,11.18685756,11.29864234,10.98787036,11.35710409,11.23521225,11.205974900000001,11.39672487,11.35171262
YGL019W,11.99519464,12.521182099999999,11.69533066,12.60254938,11.98319792,12.09137938,12.0566134,12.17122136,11.7797294,11.86735341,12.06319185,11.99828074,12.09232408,12.22904975,12.09922221,11.802880499999999,12.29056023,12.24184369,12.15824788,11.98514594,12.26156743,12.36306405
YGL020C,11.67406105,11.63308303,12.11982823,11.82979691,11.98087915,12.12496957,11.7643577,12.09501351,11.50303135,11.80434316,11.82244574,11.76922069,11.89990536,11.52852646,11.75022608,11.98477841,11.69671449,11.63115419,11.77896209,11.75532267,11.8876569,11.96578267
YGL022W,11.66134263,11.52913569,11.4369465,11.32214697,11.5963904,11.64743308,11.49449571,11.70982447,11.39425662,11.88239713,11.64623619,11.70863323,11.89578174,11.82943814,11.80676091,11.65210946,11.49360889,11.3906785,11.56203101,11.54654576,11.68499233,11.75791283
YGL026C,11.66687209,12.37303545,11.65981184,11.87388905,12.26294755,11.95753914,12.29232294,12.33371405,12.45711175,11.88194084,11.97663929,11.16728585,11.1800435,11.5737731,11.51640999,12.32961014,12.00303778,11.84724747,11.61600299,11.52360127,12.28365639,11.510743
YGL027C,12.86621214,11.65728114,12.68854206,12.73564693,12.21529306,12.54425442,12.54088193,12.55106708,12.34437849,12.51432877,12.66533781,12.87500844,13.03220525,12.7891754,12.72089391,12.48695881,12.59133146,12.70411277,12.66088632,12.49470361,12.81904008,12.73507834
YGL030W,13.57988651,12.90870106,13.65804727,13.37871735,13.44876123,13.43592756,13.796551199999998,13.24074863,13.91685226,13.88415868,13.40787236,13.49426993,13.78539088,13.16396965,13.63929138,13.26821458,13.37676907,13.28926117,13.15998484,13.07818583,13.37011173,13.31890714
YGL037C,11.7490329,12.44015997,11.164136599999999,12.15005508,11.91619962,10.79981209,11.32977121,11.33741509,11.33761044,11.645188699999999,11.3826588,12.074694599999999,10.923039300000001,10.726211,11.44102839,11.89835635,11.36722296,10.76276503,11.94892381,11.74607666,11.59394303,11.89469482
YGL040C,10.421347099999998,10.11806765,10.29533685,10.20469155,10.25655912,10.69805581,10.19309798,11.12316536,10.51564475,10.31033875,10.99929282,10.26464294,9.488059793,10.21157971,10.62215796,10.96263025,11.90543812,10.91659202,10.81853975,10.7449269,10.14702267,10.86964994
YGL043W,10.68977533,10.89128567,10.69699589,10.87281236,11.13328732,11.25383868,10.69098661,11.27287269,10.87035369,11.07848595,10.93562087,11.20197504,11.08756822,11.19902587,11.23688832,11.21913571,10.85879927,10.97429066,11.13016735,10.968502,11.18369541,11.24771984
YGL048C,11.82127838,12.06120986,11.93603442,11.80874814,12.05900384,11.56335075,11.91107487,12.14001213,11.82923732,11.97618001,11.87726074,11.85521154,12.1163662,11.99500161,11.81111698,11.94564032,11.95879567,12.07353162,11.86440286,12.08148356,12.00658216,11.84275637
YGL049C,10.40499582,10.39600159,9.128795775,8.718664667999999,10.580113,10.18739246,9.724817495,10.41721456,9.672876841,10.60519375,9.982929987,10.19366761,10.31058264,10.03317286,9.542665205,9.049907784,10.30082649,10.88922124,10.22163716,10.03096797,10.22806987,10.02436111
YGL054C,13.47700982,13.91103383,13.48724258,13.6074505,13.68839333,13.75934275,13.45753368,13.69189417,13.30573949,13.63394846,13.543819199999998,13.46839019,13.46855195,13.74225447,13.57026648,13.720678099999999,13.31194119,13.44800291,13.57333676,13.67459065,13.71208992,13.84580311
YGL055W,11.51675558,11.51783776,10.95096963,11.02901474,10.98656608,11.77286958,10.99281708,11.2681924,11.87753129,11.34336872,11.66754972,11.52463155,11.28366824,11.52254432,11.57190746,11.61655852,11.59986321,11.50616605,11.33146308,11.22243274,11.37693374,11.88187951
YGL056C,11.98701399,12.38209557,12.05101609,12.35634522,12.19829438,12.215193600000001,11.936763800000001,12.31108538,11.84557484,11.95471832,12.26451674,12.11857045,12.0226344,12.39156793,12.05499026,12.28133714,11.79705633,11.86225999,12.31677085,12.2537036,12.26503353,12.01899319
YGL057C,10.54700002,9.993864637,10.25457171,10.5691851,9.890374593999999,10.20729525,10.12517731,10.19748895,10.29851252,10.26335996,9.88837794,10.34544252,9.730523202,10.15218377,10.36182826,9.696400984,9.31065015,10.08625795,10.03976053,10.15144246,9.816951762,9.497395913
YGL062W,11.65486189,12.12278907,11.99142822,12.07346608,11.84574076,11.85302559,12.05104886,12.178592800000002,11.61930697,11.67463426,12.0047196,12.01944049,11.73274664,12.07811415,11.90919089,11.91662764,12.326460800000001,11.88662911,11.8153056,11.87058917,11.6903551,11.77333332
YGL065C,9.809353981000001,11.80662934,10.08735609,10.19077871,9.757973333999999,11.57839236,9.955113751,10.23065717,11.28014813,11.25960105,11.06718912,11.6823412,11.65138875,11.91597934,10.02978653,10.35266906,9.580963885,10.16486908,11.58423109,11.39494225,10.2844174,11.82541309
YGL068W,12.48614963,11.68963513,12.16941924,12.48446877,12.40749112,12.34459263,12.39389594,12.47392763,12.36924537,11.88597867,12.10744824,12.44359875,12.38382752,12.60848356,12.38251425,12.70592141,12.68084968,13.07674466,12.59357623,12.370816900000001,12.83987983,11.34680915
YGL070C,11.24891682,11.21408795,10.42486692,11.30470618,11.12369754,11.383716999999999,11.148169300000001,11.27979126,11.36136876,11.33402883,11.60060735,11.31739739,11.43541267,10.79181361,11.16976919,11.01805859,11.61179593,11.38132757,11.56460163,11.62500055,11.05663027,12.20836124
YGL073W,11.51232438,12.09004018,11.74179001,11.89422407,11.90588988,11.70138675,11.98263733,12.05679968,12.0597126,11.60553743,11.66624993,11.36738012,11.24484832,11.52934289,11.43159481,11.9820076,11.8554587,12.07337136,11.90835054,12.04406716,11.84170239,11.716255699999998
YGL078C,12.06370544,11.66751847,11.17648494,11.9949519,11.85226533,12.08851386,12.28859083,12.06441619,11.43690686,11.42302539,11.51456493,11.68094901,12.11192513,12.279696099999999,11.92835628,12.05788491,11.89157232,12.66224071,11.56492029,11.53052433,12.24499908,11.86452273
YGL080W,10.61736815,10.85999862,11.10078254,10.50414926,10.81008077,10.67135606,10.53498234,10.84952601,10.58618357,10.88267702,10.25385752,11.220243400000001,10.79532213,10.32272194,10.60658413,10.35434479,10.50479922,10.66435497,10.62030049,10.55962146,10.29792901,10.745366800000001
YGL082W,11.90734141,11.90269922,11.69273859,11.85412696,11.73998341,11.878073800000001,12.10631684,11.63841781,11.27741502,12.42623809,12.00612019,12.18862124,12.01909288,11.8139981,11.83019688,12.53120897,13.0363825,12.36841755,12.23689007,11.52078234,12.07652682,12.4470284
YGL084C,10.71025488,10.77981735,10.75729193,10.58739997,10.84282796,11.03944837,10.7549319,11.02839749,10.56864969,11.19605292,10.87206616,11.23293059,10.51339834,11.13447862,10.90649686,10.858346800000001,10.63236525,10.92107812,10.89162484,10.92774887,11.14248997,11.12710457
YGL086W,12.45693147,12.36910469,11.52561369,12.26655771,12.23228278,11.3035997,12.151120599999999,12.12693045,12.36222292,11.9833965,12.06589756,12.38151871,12.43745599,11.81344256,11.50071348,12.29385094,12.17824003,12.47711817,12.55031206,12.55920423,12.27749836,11.98917962
YGL087C,11.73078327,12.44309211,12.3759564,12.25619974,12.18048266,12.12051133,12.27288116,12.34363878,12.21695074,11.52436222,11.58153262,11.50100507,11.43540497,11.96557212,11.77576563,12.00528827,12.12775058,11.8594221,12.07647877,11.919524000000001,11.65072716,11.64882814
YGL092W,9.96987828,10.55448734,9.922115491,10.50420259,10.67126559,10.75800329,10.44034573,10.82814785,11.50258792,10.59889815,10.52239251,10.60253207,10.38311517,10.70738862,10.70487283,11.02712899,10.44999706,10.67574138,11.12265327,10.80955186,10.94079019,10.82920443
YGL097W,11.60347507,11.74312928,11.3865089,11.32895562,11.49700127,11.43803586,11.33277471,11.54363201,11.14233246,11.736605,11.72788693,11.60856532,11.95171026,12.52729445,11.97118015,11.56691505,11.1607195,11.53683983,11.99794975,11.79187575,11.74158303,11.69132133
YGL099W,11.61243808,11.05819796,11.17969112,11.45438744,11.24577583,11.610052,11.48084317,11.30627742,11.48316669,11.394705400000001,11.4880491,11.68852932,11.68499613,11.81118954,11.41681597,11.228753999999999,11.47845257,11.84532185,11.59666739,11.58984319,11.52749631,11.53766968
YGL103W,14.15270007,14.00960732,13.70316963,13.97174293,14.377631599999999,14.50198564,14.38457144,14.28326885,14.50581503,14.28002732,13.5732421,14.54038827,14.30663942,14.03279538,14.247496400000001,14.0989339,14.27951906,14.26124247,14.1376495,14.32083596,13.85971425,14.24956129
YGL105W,11.17991681,12.18313096,11.24369651,11.07110549,11.58327994,11.75904635,11.30729148,11.65333483,11.64160798,11.75633711,11.8032433,11.54944599,11.04174177,11.304186099999999,11.30811904,11.56917269,11.64001937,11.29273196,11.31582705,11.94406199,11.37386073,11.240141900000001
YGL106W,10.07216221,9.030859427000001,10.6934429,9.709291501000001,10.87221913,10.67432697,9.987967082,10.74108836,10.66981608,10.76170712,10.59991458,10.2536539,11.0485354,10.95029136,10.73000957,10.39411942,9.865230947999999,11.37419233,10.44467887,10.65648679,10.533539999999999,10.56716046
YGL111W,12.04493176,11.48296858,11.45040909,11.47520386,12.21285333,12.32204866,12.43237861,11.91700925,12.26982016,11.78047828,11.57263381,12.16750499,11.97690457,11.80149749,12.26099059,12.15636586,12.03230671,11.90260267,11.27427087,11.75055638,11.61725025,12.18681228
YGL113W,11.51402217,11.04845825,11.30362744,10.84847829,11.42890439,11.07535989,11.08048164,11.33288204,10.51402658,11.54345246,11.07139763,11.614435199999999,11.36134695,11.67708297,11.37245385,11.02394961,11.06698879,11.3750906,11.51175575,11.50593488,11.10617334,11.64659754
YGL115W,11.54496069,11.47832746,11.30926492,11.32887606,11.55814304,11.38056024,11.14166483,11.43984967,11.44655669,11.45374743,11.35140004,11.09235036,11.13248799,11.28106675,11.30922774,11.5913869,11.59810445,11.42256607,11.27844921,11.50974824,11.61854974,11.00975619
YGL120C,11.934845300000001,11.25897753,11.6896861,11.75416599,11.59891101,11.66115335,11.7881996,11.65954688,11.14468421,11.90941024,11.7467798,11.87131674,11.88136867,12.10918328,11.84706538,11.79166328,11.76333271,11.84100263,11.56629927,11.59188958,11.86174493,11.94488595
YGL122C,10.97025883,10.31765599,11.04902955,10.5623659,10.73715014,10.92067064,10.75066882,11.24546603,10.49994908,11.19658149,11.13997669,11.31488769,11.64532798,11.55190761,11.42967074,10.99266715,11.15255842,11.17854413,11.11080021,10.90697484,11.20795458,11.16065756
YGL123W,13.90198601,13.06216413,13.98650688,13.76141469,13.47916151,13.55203565,13.77416741,13.57747553,13.83977425,13.56843524,13.54696127,13.79094662,13.78405389,13.52417857,13.81951831,13.62972811,13.78833165,13.67146597,13.65889423,13.48676759,13.80602364,13.62046666
YGL125W,10.10593933,11.1533584,10.98409465,10.55782876,11.18836142,11.48473309,11.25314934,11.48339054,11.26416108,10.8191799,10.54662338,10.24792434,9.637832341000001,11.2139847,11.03023502,10.87898551,11.39427255,10.92530202,9.971819479,10.37652362,10.54347095,10.9916641
YGL129C,11.40388762,10.68021043,11.05586108,11.30284841,9.76207073,10.40189392,10.58814981,10.22844674,10.96057924,10.53878137,11.06012212,11.62462626,10.89518271,10.67103757,10.81998274,10.00397273,10.76386933,11.21523351,11.1719534,11.1453422,10.31468088,10.82413
YGL137W,11.14859538,11.44133379,11.08848371,11.12860808,11.403839999999999,11.1400719,11.32053343,11.40954022,11.44917897,11.44495931,11.43899704,11.22610716,11.31490282,11.38195029,11.21612525,11.312904,11.43623212,11.30595911,11.31642333,11.64972062,11.19605872,11.39421438
YGL139W,9.228458168,10.01403884,9.323822286,9.192980353,9.74501695,10.1016675,9.140829411,9.489303936,9.585612252,9.638984718,9.939458355,9.552447447999999,9.508948793,10.21858009,10.20408217,9.749070312999999,9.927216255,9.553563095,9.713376296,9.889313687000001,9.896911477,9.106922052
YGL147C,13.72102041,12.89352444,13.98475727,13.51446795,13.6669554,13.86497709,13.93756475,13.4936453,14.06474107,13.53455446,13.53690292,13.59797696,13.58818028,13.18266907,13.53260615,13.36413124,13.71547728,13.84502865,13.30705388,13.38410121,13.6894176,13.77601117
