gene,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YAL001C,0.3693912889996955,0.36979129493403656,0.3686880695563721,0.3688837744441279,0.36858907695171184,0.3688837744441279,0.3688837744441279,0.36858907695171184,0.36921808370862425,0.3713107337985875,0.3713107337985875,0.3695334178089185,0.36906865946696,0.3694031362876901,0.3686988538268138,0.36858907695171184,0.36858907695171184,0.36858907695171184,0.3687571141977088,0.3687571141977088,0.36858907695171184,0.3693197439596255
YAL003W,0.6459323900632103,0.6428965548284681,0.6459323900632103,0.6459323900632103,0.6459323900632103,0.6459323900632103,0.6459323900632103,0.6459323900632103,0.6459323900632103,0.6489825608788534,0.6489825608788534,0.6459323900632103,0.6459323900632103,0.6459323900632103,0.6459323900632103,0.6459323900632103,0.6459323900632103,0.6459323900632103,0.6489825608788534,0.6489825608788534,0.6459323900632103,0.6459323900632103
YAL007C,0.44838030785986455,0.44838030785986455,0.44838030785986455,0.44838030785986455,0.44838030785986455,0.44838030785986455,0.44838030785986455,0.44838030785986455,0.44838030785986455,0.44838030785986455,0.44838030785986455,0.44648649517426,0.44838030785986455,0.4455819345088596,0.448599120316302,0.44838030785986455,0.44838030785986455,0.44838030785986455,0.44838030785986455,0.44838030785986455,0.44838030785986455,0.44838030785986455
YAL021C,0.3857415819447685,0.3851699258622734,0.3857415819447685,0.3857415819447685,0.3857415819447685,0.38444206050673,0.3857415819447685,0.3857415819447685,0.3822948692882784,0.3821964417190032,0.3821964417190032,0.3837158245577706,0.3830212573377014,0.3866478005411793,0.3846432294587069,0.3857415819447685,0.3857415819447685,0.3857415819447685,0.3837158245577706,0.3837158245577706,0.3857415819447685,0.3854214817585496
YAL023C,0.4481541593886017,0.44683010416894536,0.44683010416894536,0.44683010416894536,0.4463872439019429,0.44683010416894536,0.4454784737635708,0.4463872439019429,0.4472953124318593,0.4442588264021322,0.4442588264021322,0.4473424803193844,0.4466795108453351,0.4459275353940596,0.446974501613803,0.4463872439019429,0.4475949791190959,0.4463872439019429,0.4471904975801603,0.4471904975801603,0.4463872439019429,0.44754330891797023
YAL029C,0.3957714918648097,0.3952804978956997,0.3952804978956997,0.3953953223850935,0.3957714918648097,0.3957714918648097,0.3957714918648097,0.3957714918648097,0.3962814811584525,0.39294754996239295,0.39294754996239295,0.3934815788276501,0.3947805129199141,0.3947360580098243,0.3943272526280901,0.3957714918648097,0.3952804978956997,0.3957714918648097,0.3949647217177395,0.3949647217177395,0.3957714918648097,0.3957714918648097
YAL034C,0.41030010271603207,0.41030010271603207,0.41030010271603207,0.41030010271603207,0.41030010271603207,0.41030010271603207,0.41030010271603207,0.41030010271603207,0.4016021780528594,0.4146687766683965,0.4146687766683965,0.4129695131549232,0.41030010271603207,0.4146687766683965,0.4190839661150925,0.41030010271603207,0.41030010271603207,0.41030010271603207,0.4146687766683965,0.4146687766683965,0.41030010271603207,0.41030010271603207
YAL035W,0.5112206618730477,0.5133435436168514,0.5112206618730477,0.5112206618730477,0.5112206618730477,0.5112206618730477,0.5112206618730477,0.5112206618730477,0.5066046294800636,0.5107308077572358,0.5107308077572358,0.511717313490445,0.5112206618730477,0.51114414777066,0.5107659631892579,0.5112206618730477,0.5104171322787292,0.5112206618730477,0.510077498130035,0.510077498130035,0.5112206618730477,0.5112206618730477
YAL036C,0.4133880297517718,0.4133880297517718,0.4133880297517718,0.4146985025284922,0.4133880297517718,0.41001446444932543,0.4133880297517718,0.4133880297517718,0.4137452336715489,0.4126452308994471,0.4126452308994471,0.4121434203187443,0.4114696795743242,0.4138180244062474,0.4160392990766715,0.4133880297517718,0.4133880297517718,0.4133880297517718,0.4138180244062474,0.4138180244062474,0.4133880297517718,0.4133880297517718
YAL049C,0.4292073813606975,0.4292339317643757,0.4247034134403044,0.4247034134403044,0.4247034134403044,0.4245583971499846,0.4245583971499846,0.4247034134403044,0.4292339317643757,0.428299030853123,0.428299030853123,0.4275725048570263,0.4319657481111365,0.4292073813606975,0.428299030853123,0.4247034134403044,0.4247034134403044,0.4247034134403044,0.4292073813606975,0.4292073813606975,0.4247034134403044,0.42760184209080815
YAL053W,0.39346187689516016,0.3939709163184328,0.3909832345328979,0.3912570681343863,0.3909832345328979,0.3912617352352865,0.3917744665894383,0.3909832345328979,0.3909832345328979,0.3890770567692152,0.3890770567692152,0.3935560426155574,0.3912954521253443,0.3929899086200108,0.3951048807888325,0.3909832345328979,0.3909832345328979,0.3909832345328979,0.3932451373062658,0.3932451373062658,0.3909832345328979,0.3908598437568168
YAL060W,0.4261010715126725,0.4230047547275824,0.4261010715126725,0.4281750904947728,0.4261010715126725,0.4261010715126725,0.4261010715126725,0.4261010715126725,0.4261010715126725,0.4292466055648336,0.4292466055648336,0.4269732107395898,0.4292466055648336,0.4275657666629841,0.4323369365955086,0.4261010715126725,0.4261010715126725,0.4261010715126725,0.4253924346833095,0.4253924346833095,0.4261010715126725,0.4253924346833095
YAR002C-A,0.5162941284384044,0.5149201332702293,0.5155725202841757,0.5155725202841757,0.5155725202841757,0.5155725202841757,0.5155725202841757,0.5155725202841757,0.5149201332702293,0.5162941284384044,0.5162941284384044,0.5149201332702293,0.5155725202841757,0.4900138446562273,0.5162941284384044,0.5155725202841757,0.5155725202841757,0.5155725202841757,0.5162941284384043,0.5162941284384043,0.5155725202841757,0.5155725202841757
YAR007C,0.4330261234616118,0.4274000990707722,0.4348774008365615,0.4340410757477207,0.4340410757477207,0.4328437897658431,0.4340410757477207,0.4340410757477207,0.4279796897755906,0.4322196023415154,0.4322196023415154,0.4317747221905093,0.4328437897658431,0.4279935328430243,0.43265411571249135,0.4340410757477207,0.4340410757477207,0.4340410757477207,0.4309887572119309,0.4309887572119309,0.4340410757477207,0.43495819447407136
YAR008W,0.34781987459426755,0.3527172100568403,0.34781987459426755,0.34781987459426755,0.34781987459426755,0.34781987459426755,0.34781987459426755,0.34781987459426755,0.3527172100568403,0.3548566401135825,0.3548566401135825,0.34781987459426755,0.34781987459426755,0.35535513738894964,0.34781987459426755,0.34781987459426755,0.34781987459426755,0.34781987459426755,0.3527172100568403,0.3527172100568403,0.34781987459426755,0.3527172100568403
YAR018C,0.3528409623746574,0.352652543795563,0.35220010670837065,0.352652543795563,0.35220010670837065,0.3522636181170827,0.352652543795563,0.35220010670837065,0.35286771953905616,0.3509947366815838,0.3509947366815838,0.3524443565844337,0.3533210142432643,0.35355916232180645,0.3528409623746574,0.35220010670837065,0.35220010670837065,0.35220010670837065,0.35220010670837065,0.35220010670837065,0.35220010670837065,0.352652543795563
YAR042W,0.39655003082599777,0.3956642132337931,0.39631864971203945,0.39631864971203945,0.3960669070918633,0.3960669070918633,0.39631864971203945,0.3960669070918633,0.3900565406563858,0.3953843962797407,0.3953843962797407,0.3964997722367273,0.3938416519490641,0.3948829178943994,0.394395825025306,0.3960669070918633,0.3960669070918633,0.3960669070918633,0.3959050559228317,0.3959050559228317,0.3960669070918633,0.3947661832716473
YBL004W,0.37671737264346666,0.3753080671776063,0.3764654480734565,0.3768037698721835,0.3763914897704857,0.3764895802650025,0.3764654480734565,0.3763914897704857,0.37429603824886937,0.3759404040227983,0.3759404040227983,0.3734847283189857,0.3759480133641111,0.375524401057443,0.37429603824886937,0.3763914897704857,0.3763867774303841,0.3763914897704857,0.37450040680723934,0.37450040680723934,0.3763914897704857,0.3754265027769673
YBL015W,0.4324197540074663,0.4361905033631266,0.4324197540074663,0.4324197540074663,0.4324197540074663,0.4324197540074663,0.4324197540074663,0.4324197540074663,0.43679129159474334,0.4350401867860855,0.4350401867860855,0.4384603070991088,0.4324197540074663,0.4377363607892773,0.43679129159474334,0.4324197540074663,0.4324197540074663,0.4324197540074663,0.43679129159474334,0.43679129159474334,0.4324197540074663,0.43679129159474334
YBL017C,0.4075888320193808,0.408604532118311,0.4062717976336431,0.4066114182064817,0.4073191597266596,0.4071277930830437,0.40715147618574893,0.4069974549804171,0.4076240509678216,0.4087078279737241,0.4087078279737241,0.4081365647180708,0.4071011521834985,0.40802333933364426,0.4076240509678216,0.4073191597266596,0.4071277930830437,0.4073191597266596,0.4082196762005009,0.4082196762005009,0.4066534102442201,0.4078801401998803
YBL020W,0.3876925387153847,0.38607919772458776,0.3877442168137666,0.3873248008616492,0.3878619793659908,0.3876925387153847,0.3873248008616492,0.3878619793659908,0.3867071741541829,0.38727773155431705,0.38727773155431705,0.3871780346437525,0.3867885347561573,0.385712990172558,0.3867071741541829,0.3878619793659908,0.3876925387153847,0.3878619793659908,0.3871780346437525,0.3871780346437525,0.3878619793659908,0.3861604168256266
YBL022C,0.42692358439015615,0.4244486823653004,0.4271519407115774,0.4271519407115774,0.4256021506306499,0.4271519407115774,0.4276510758804805,0.4256021506306499,0.4238886191461131,0.4249405768100901,0.4249405768100901,0.4265125921417897,0.4240508681701897,0.4242396886802592,0.4238886191461131,0.4256021506306499,0.4271519407115774,0.4256021506306499,0.4265125921417897,0.4265125921417897,0.4256021506306499,0.4255788812566984
YBL024W,0.4661629724159237,0.4616971538857382,0.4654704972854049,0.4670442678524835,0.466630817001131,0.4653337338670988,0.4670442678524835,0.466630817001131,0.4644603607170749,0.4626966679351324,0.4626966679351324,0.4647229854452484,0.4645140044960494,0.4623629054918149,0.4644603607170749,0.466630817001131,0.4656210660642694,0.466630817001131,0.4630439436454497,0.4630439436454497,0.466630817001131,0.4636196850062242
YBL032W,0.4508250600758671,0.4496407547543749,0.4508250600758671,0.4508250600758671,0.4508250600758671,0.4508250600758671,0.4508250600758671,0.4508250600758671,0.4496407547543749,0.4481905425042492,0.4481905425042492,0.4496407547543749,0.4539188428191581,0.4499898305655827,0.4496407547543749,0.4508250600758671,0.4508250600758671,0.4508250600758671,0.4496407547543749,0.4496407547543749,0.4508250600758671,0.4508250600758671
YBL039C,0.4779317825596193,0.4784321714124197,0.4784321714124197,0.4784321714124197,0.4784321714124197,0.4782631362850361,0.4784321714124197,0.4784321714124197,0.4784428018133517,0.476821818517558,0.476821818517558,0.4784042490030958,0.4784321714124197,0.4772539158213916,0.4784428018133517,0.4784321714124197,0.4766046164450172,0.4784321714124197,0.4789323157174716,0.4789323157174716,0.4784321714124197,0.47745978271847905
YBL040C,0.3864126780990444,0.3864126780990444,0.3864126780990444,0.3864126780990444,0.3864126780990444,0.3864126780990444,0.3864126780990444,0.3864126780990444,0.3864126780990444,0.3881823480140453,0.3881823480140453,0.389256174607312,0.3864126780990444,0.3899262388183744,0.3864126780990444,0.3864126780990444,0.3864126780990444,0.3864126780990444,0.3803582893464615,0.3803582893464615,0.3864126780990444,0.3899262388183744
YBL045C,0.4911750677352206,0.4911750677352206,0.4911750677352206,0.4911750677352206,0.4911750677352206,0.4911750677352206,0.4911750677352206,0.4911750677352206,0.492798266525691,0.4909566806253797,0.4909566806253797,0.4917999469310299,0.4914108039027476,0.4917999469310299,0.492798266525691,0.4911750677352206,0.4911750677352206,0.4911750677352206,0.4928155677574481,0.4928155677574481,0.4911750677352206,0.4902641778922317
YBL047C,0.4396620105525691,0.4358717306297022,0.4396620105525691,0.4400228040684692,0.4396620105525691,0.4396620105525691,0.4401535461962885,0.4396620105525691,0.4392250237720216,0.43780589503296863,0.43780589503296863,0.4392250237720216,0.43972228676634784,0.438688018088335,0.4392250237720216,0.4396620105525691,0.4396620105525691,0.4396620105525691,0.43790142426689066,0.43790142426689066,0.4396620105525691,0.4403813869745644
YBL057C,0.3588637156653273,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172,0.3605495192495172
YBL064C,0.460087026761657,0.461435051280941,0.461435051280941,0.461435051280941,0.461435051280941,0.461435051280941,0.461435051280941,0.461435051280941,0.4627115164052978,0.4655687685026748,0.4655687685026748,0.4635923904298959,0.4635080263835976,0.4628171528719577,0.4627115164052978,0.461435051280941,0.461435051280941,0.461435051280941,0.4635080263835976,0.4635080263835976,0.461435051280941,0.4640759646543927
YBL076C,0.5012556416919745,0.5005344892240847,0.5013527118825174,0.5013527118825174,0.4968111808228349,0.5012517902608659,0.501389719456295,0.4968111808228349,0.4999205926838084,0.4997006397987205,0.4997006397987205,0.5013387338026437,0.4992510918422625,0.5002715121311394,0.4999205926838084,0.4968111808228349,0.4968111808228349,0.4968111808228349,0.501596081483243,0.501596081483243,0.4968111808228349,0.5021976196966048
YBL079W,0.3965497136667066,0.3964825727363776,0.3948766160815387,0.3955159747733642,0.3957435089883928,0.3959711741003316,0.3953385594929631,0.3957435089883928,0.3968977704831576,0.3959636672075779,0.3959636672075779,0.3963655152128269,0.3972666563868411,0.3960036272169836,0.3968977704831576,0.3957435089883928,0.3957435089883928,0.3957435089883928,0.3969991351512117,0.3969991351512117,0.3957435089883928,0.3962398214556024
YBL091C,0.4295353471592701,0.4316802070489256,0.4297756653283618,0.4297756653283618,0.4297756653283618,0.4297756653283618,0.4297756653283618,0.4297756653283618,0.4316802070489255,0.4370950408821853,0.4370950408821853,0.4321263767826219,0.4316802070489256,0.4316802070489256,0.4297756653283618,0.4297756653283618,0.4297756653283618,0.4297756653283618,0.4321263767826219,0.4321263767826219,0.4297756653283618,0.4305315439363331
YBL099W,0.5402628700282253,0.5398404672651749,0.5402628700282253,0.5397423906941987,0.5402628700282253,0.5402628700282253,0.5402628700282253,0.5402628700282253,0.5405591890470942,0.5372928821961486,0.5372928821961486,0.5398404672651749,0.5398404672651749,0.5405591890470942,0.5402628700282253,0.5402628700282253,0.5402628700282253,0.5402628700282253,0.539094672535973,0.539094672535973,0.5402628700282253,0.5402628700282253
YBL102W,0.3327950062584869,0.3327950062584869,0.3327950062584869,0.3327950062584869,0.3327950062584869,0.3327950062584869,0.3327950062584869,0.3327950062584869,0.33421410026194914,0.3303441681525189,0.3303441681525189,0.3327950062584869,0.3327950062584869,0.3327950062584869,0.3327950062584869,0.3327950062584869,0.3327950062584869,0.3327950062584869,0.3346326395243616,0.3346326395243616,0.3327950062584869,0.3327950062584869
YBL106C,0.375438849877617,0.3756179102879589,0.3736722834863339,0.373406092246769,0.3736722834863339,0.3736722834863339,0.3736722834863339,0.3736722834863339,0.3764507313602023,0.3790864597441855,0.3790864597441855,0.3740848871691842,0.37765887773999773,0.3766541378357429,0.3736722834863339,0.3736722834863339,0.3736722834863339,0.3736722834863339,0.3761983709528899,0.3761983709528899,0.3736722834863339,0.3746486558118995
YBR003W,0.3790142865866105,0.3801082569926572,0.3790142865866105,0.3790142865866105,0.3790142865866105,0.3790142865866105,0.3790142865866105,0.3790142865866105,0.3796486945747809,0.3797313146122465,0.3797313146122465,0.3846161370730768,0.38126498944481296,0.3801082569926572,0.3796486945747809,0.3790142865866105,0.3790142865866105,0.3790142865866105,0.3797276745229632,0.3797276745229632,0.3790142865866105,0.3792020888189188
