"gene","X273614N","X378604X","BC187","DBVPG1106","DBVPG1373","DBVPG6765","L_1374","NCYC361","SK1","UWOPS05_217_3","UWOPS05_227_2","UWOPS83_787_3","UWOPS87_2421","Y12","Y55","YJM975","YJM978","YJM981","YPS128","YPS606","YS2","YS9"
"YBR019C",0.418657288998584,0.418420988711176,0.418973427318124,0.418973427318124,0.41921652944395,0.418759694551461,0.419170375560531,0.41921652944395,0.419624967664961,0.416906924702049,0.416906924702049,0.417963682845744,0.417609587050976,0.417709015236343,0.419624967664961,0.41921652944395,0.418973427318124,0.41921652944395,0.417177874793113,0.417177874793113,0.41921652944395,0.417552260795891
"YBR230C",0.392414351568741,0.388764804670955,0.388764804670955,0.387455700981903,0.387455700981903,0.393742265279196,0.387455700981903,0.387455700981903,0.388207514792244,0.395084562896862,0.395084562896862,0.389689810865537,0.388764804670955,0.388207514792244,0.388764804670955,0.387455700981903,0.393742265279196,0.393742265279196,0.38485194599116,0.38485194599116,0.387455700981903,0.389689810865537
"YGR043C",0.426054578990536,0.42325956108718,0.426054578990536,0.426054578990536,0.426054578990536,0.426054578990536,0.426054578990536,0.426054578990536,0.422547255758698,0.423677312115337,0.423677312115337,0.424965911228348,0.425385346399265,0.422443984586112,0.426054578990536,0.426054578990536,0.426054578990536,0.426054578990536,0.421351671220977,0.421351671220977,0.426054578990536,0.423677312115337
"YGR248W",0.381955757542927,0.381955757542927,0.383329514250511,0.381955757542927,0.383218127405643,0.383329514250511,0.381955757542927,0.383218127405643,0.385650222390681,0.384379572940557,0.384379572940557,0.384379572940557,0.381271525365844,0.384829163440331,0.383218127405643,0.383218127405643,0.383218127405643,0.383329514250511,0.386101299108666,0.386101299108666,0.383218127405643,0.383218127405643
"YNL278W",0.363207308255246,0.362682586895967,0.362682586895967,0.36258869955492,0.363094764301107,0.363597950370856,0.3632899514499,0.363094764301107,0.362619223021293,0.365951323948877,0.365951323948877,0.363953477738,0.364654445095615,0.364980495580142,0.363094764301107,0.363094764301107,0.363094764301107,0.363094764301107,0.364401086629665,0.364275753144272,0.363094764301107,0.362025837381776
"YKL215C",0.389341368291785,0.389285401508449,0.389580049772637,0.389679579304514,0.389839493682514,0.389779134264098,0.389839493682514,0.389839493682514,0.389808436093484,0.390262914375493,0.390262914375493,0.388608907581336,0.388215874839385,0.390111421719442,0.388098228220377,0.389839493682514,0.390249936253514,0.390249936253514,0.389873012596827,0.389873012596827,0.389839493682514,0.390274767809014
"YJL212C",0.40624561476269,0.405869339418508,0.404421943181594,0.405323080769828,0.405360676595406,0.405483045017294,0.405193383165171,0.405360676595406,0.405964917131693,0.405111181924005,0.405111181924005,0.406880186416834,0.409135154251234,0.406565184058081,0.405601405426854,0.405360676595406,0.405360676595406,0.405360676595406,0.407602423340725,0.407602423340725,0.405360676595406,0.405684982129449
"YKL178C",0.355821658252833,0.356213660898007,0.356427900880544,0.356726895828722,0.356726895828722,0.355285743808704,0.356726895828722,0.356726895828722,0.35634288605668,0.356851922259543,0.356851922259543,0.355174094989941,0.355821658252833,0.356213660898007,0.355061376206678,0.356726895828722,0.358478830669614,0.356726895828722,0.355682604388655,0.355682604388655,0.356726895828722,0.356976315401015
"YER100W",0.399293956878326,0.40177247359287,0.399293956878326,0.399293956878326,0.399293956878326,0.399293956878326,0.399293956878326,0.399293956878326,0.399293956878326,0.399293956878326,0.399293956878326,0.399293956878326,0.399293956878326,0.399293956878326,0.395248924324423,0.399293956878326,0.399293956878326,0.399293956878326,0.391594154668006,0.391594154668006,0.399293956878326,0.399293956878326
"YJR095W",0.443987127402241,0.446197916179254,0.442409310799919,0.442409310799919,0.442409310799919,0.442409310799919,0.441958195431445,0.442409310799919,0.446197916179254,0.446047082381658,0.446047082381658,0.446197916179254,0.446197916179254,0.446197916179254,0.443304356531198,0.442409310799919,0.442409310799919,0.442409310799919,0.443534403167723,0.443534403167723,0.442409310799919,0.443987127402241
"YDL215C",0.430391754005494,0.433932971738833,0.431610191373897,0.43070322947694,0.430573681415638,0.431123374149841,0.431115075749377,0.430573681415638,0.432839342515357,0.433814199642316,0.433814199642316,0.432996261282693,0.428898673447407,0.43180053509368,0.43070322947694,0.430573681415638,0.430573681415638,0.430573681415638,0.432701650196469,0.432701650196469,0.430573681415638,0.4330434687599
"YNR001W-A",0.331826111037005,0.331826111037005,0.331826111037005,0.331826111037005,0.331826111037005,0.331826111037005,0.331826111037005,0.331826111037005,0.33079930222066,0.331826111037005,0.331826111037005,0.331826111037005,0.331826111037005,0.331826111037005,0.331826111037005,0.331826111037005,0.331826111037005,0.331826111037005,0.331826111037005,0.331826111037005,0.331826111037005,0.331826111037005
