"gene","X273614N","X378604X","BC187","DBVPG1106","DBVPG1373","DBVPG6765","L_1374","NCYC361","SK1","UWOPS05_217_3","UWOPS05_227_2","UWOPS83_787_3","UWOPS87_2421","Y12","Y55","YJM975","YJM978","YJM981","YPS128","YPS606","YS2","YS9"
"YIR022W",0.404133278914179,0.415171840700058,0.415171840700058,0.415171840700058,0.415171840700058,0.412163930492359,0.410863762835469,0.415171840700058,0.415171840700058,0.412871431855968,0.412871431855968,0.412261285892396,0.412261285892396,0.416271717290796,0.415171840700058,0.415171840700058,0.416072148609704,0.416072148609704,0.416271717290796,0.416271717290796,0.415171840700058,0.417091367213695
"YLR229C",0.376091842190398,0.376091842190398,0.375652822244556,0.376091842190398,0.376091842190398,0.376091842190398,0.376091842190398,0.376091842190398,0.375652822244556,0.375652822244556,0.375652822244556,0.375652822244556,0.376091842190398,0.373027016151277,0.375652822244556,0.376091842190398,0.376091842190398,0.376091842190398,0.375652822244556,0.375652822244556,0.376091842190398,0.376091842190398
"YHR097C",0.392679031470294,0.396266610993231,0.398160991745542,0.392679031470294,0.392679031470294,0.392679031470294,0.392679031470294,0.392679031470294,0.396244416357053,0.398160991745542,0.398160991745542,0.398160991745542,0.396266610993231,0.39663339154845,0.396244416357053,0.392679031470294,0.392679031470294,0.392679031470294,0.398160991745542,0.398160991745542,0.392679031470294,0.39324553346681
"YCR090C",0.390968092400276,0.388779553764055,0.390968092400276,0.390968092400276,0.390968092400276,0.390968092400276,0.390968092400276,0.390968092400276,0.390263044224585,0.390968092400276,0.390968092400276,0.38932902894959,0.390968092400276,0.390263044224585,0.390968092400276,0.390968092400276,0.390968092400276,0.390968092400276,0.388462635403338,0.388462635403338,0.390968092400276,0.390968092400276
"YPR108W",0.432652685592264,0.428433436454599,0.428761632320008,0.428761632320008,0.428433436454599,0.428960696548322,0.426963605337483,0.428433436454599,0.431526067738506,0.433079555250713,0.433079555250713,0.431206524931621,0.428433436454599,0.43048591270588,0.431526067738506,0.428433436454599,0.428433436454599,0.428433436454599,0.432752243236146,0.432752243236146,0.428433436454599,0.428433436454599
"YHR052W",0.464897861856404,0.464392394510328,0.461999511608375,0.461147752673886,0.461999511608375,0.461999511608375,0.459614705152059,0.461999511608375,0.459909773097025,0.460922049201224,0.460922049201224,0.464392394510328,0.460957979947783,0.463741179640133,0.461999511608375,0.461999511608375,0.461999511608375,0.461999511608375,0.460922049201224,0.460922049201224,0.461999511608375,0.46066242161796
"YER056C",0.423325266223122,0.424084843936101,0.423325266223122,0.423325266223122,0.423830113078837,0.423325266223122,0.423325266223122,0.423830113078837,0.424756560244716,0.423718484147862,0.423718484147862,0.422773329300109,0.423388729647085,0.423606022713201,0.424756560244716,0.423830113078837,0.423830113078837,0.423830113078837,0.425169712402211,0.425169712402211,0.421378197725796,0.423750527445603
"YDL052C",0.433973259805391,0.433106986763286,0.429357309532815,0.429357309532815,0.430687869959519,0.430687869959519,0.430687869959519,0.430687869959519,0.430221183329822,0.430221183329822,0.430221183329822,0.431155062832095,0.430626693645694,0.433106986763286,0.430221183329822,0.430687869959519,0.430687869959519,0.429357309532815,0.432461476658218,0.432461476658218,0.430687869959519,0.433218212777393
"YDR087C",0.413643546154343,0.412322323839223,0.414408627722004,0.413643546154343,0.413643546154343,0.413643546154343,0.413643546154343,0.413643546154343,0.414903976110139,0.410894789589214,0.410894789589214,0.414408627722004,0.414111897169182,0.413081220502431,0.415573720934436,0.413643546154343,0.413643546154343,0.413643546154343,0.413081220502431,0.413081220502431,0.413643546154343,0.412322323839223
"YDR060W",0.426270611043803,0.425550574253631,0.424765250516926,0.425745751012377,0.425964965866564,0.425745751012377,0.426314844247499,0.425964965866564,0.425380419316398,0.426876484640923,0.426876484640923,0.424765250516926,0.427640924120137,0.425519491605839,0.426371417195627,0.425964965866564,0.426345668121391,0.426345668121391,0.424832663570553,0.424832663570553,0.425964965866564,0.42669052824205
"YFR032C-A",0.587630929716848,0.596704057356006,0.587630929716848,0.604530240523421,0.610772886783612,0.602064270955668,0.602064270955668,0.610772886783612,0.596704057356006,0.591391566053149,0.591391566053149,0.596704057356006,0.596704057356006,0.596704057356006,0.602064270955668,0.610772886783612,0.587630929716848,0.587630929716848,0.596704057356006,0.596704057356006,0.610772886783612,0.602064270955668
"YHR001W",0.411414678299315,0.411436832987224,0.411436832987224,0.411436832987224,0.411436832987224,0.411436832987224,0.398958141175771,0.411436832987224,0.410728220250007,0.411224432010977,0.411224432010977,0.409661037267589,0.411436832987224,0.410915420257691,0.410728220250007,0.411436832987224,0.411436832987224,0.411436832987224,0.411224432010977,0.411224432010977,0.411436832987224,0.411436832987224
"YJL183W",0.405857591913298,0.406656194055941,0.405857591913298,0.405857591913298,0.405857591913298,0.404607818497139,0.405857591913298,0.405857591913298,0.406411121610839,0.40548627932384,0.40548627932384,0.405802051246377,0.405735618409625,0.406656194055941,0.406411121610839,0.405857591913298,0.405857591913298,0.405857591913298,0.406899230321755,0.406899230321755,0.405857591913298,0.405233992541131
"YMR266W",0.42337083285686,0.423184561828573,0.424712957219582,0.423899555818352,0.423753460613462,0.423209855665934,0.423899555818352,0.423753460613462,0.418292247892226,0.421016884910909,0.421016884910909,0.419020988980886,0.420244287479104,0.418772639386277,0.423899555818352,0.423753460613462,0.423753460613462,0.423753460613462,0.424112936164704,0.424753155667752,0.423753460613462,0.41871051521205
"YBR122C",0.394369386044017,0.39319553087745,0.394369386044017,0.394369386044017,0.39265674691703,0.394369386044017,0.394369386044017,0.39265674691703,0.395471634142978,0.39319553087745,0.39319553087745,0.392205378023389,0.39095472591857,0.39473833720841,0.395471634142978,0.39265674691703,0.394369386044017,0.39265674691703,0.39473833720841,0.39473833720841,0.39265674691703,0.39319553087745
"YGR037C",0.516538191082175,0.516538191082175,0.516538191082175,0.516538191082175,0.516538191082175,0.516538191082175,0.516538191082175,0.516538191082175,0.51198472044005,0.516538191082175,0.516538191082175,0.516538191082175,0.516538191082175,0.516538191082175,0.516538191082175,0.516538191082175,0.516538191082175,0.516538191082175,0.516538191082175,0.516538191082175,0.516538191082175,0.516538191082175
"YAL039C",0.366062518400528,0.369479207900359,0.369479207900359,0.369479207900359,0.365593568221409,0.369479207900359,0.368528649909258,0.365593568221409,0.364859605744303,0.367542413554435,0.367542413554435,0.360551612528657,0.366840659863327,0.365360603865954,0.35827691415832,0.365593568221409,0.365593568221409,0.365593568221409,0.363181135892796,0.363181135892796,0.365593568221409,0.369479207900359
"YOL041C",0.453795140692519,0.455509693808467,0.45462792809038,0.456102534164278,0.45462792809038,0.45462792809038,0.45462792809038,0.45462792809038,0.454399883851751,0.45462792809038,0.45462792809038,0.455065762988228,0.452520620902405,0.45462792809038,0.454399883851751,0.45462792809038,0.45462792809038,0.45462792809038,0.454104684695539,0.454104684695539,0.45462792809038,0.45462792809038
